conc_parties,company_id,company_date,company_name,company_person_name,pep_menbership_role,pep_organization_name
"Minas Dinamicas, Lda",35009,25 de Julho de 2008,"Minas Dinâmicas, Limitada",Alexandrino Alexandre Chicatsa,,
"Minas Dinamicas, Lda",35009,25 de Julho de 2008,"Minas Dinâmicas, Limitada",Paul Du Plessis Richter,,
"Minas do Binga, Limitada",40003,23 de Maio de 2008,"Minas do Binga,Limitada",Jaime Basílio Monteiro,,
"Minas do Binga, Limitada",40003,23 de Maio de 2008,"Minas do Binga,Limitada",Moussa Touré,,
"Minas do Binga, Limitada",40003,23 de Maio de 2008,"Minas do Binga,Limitada",Nuno dos Santos Festo Samo,,
Minas Minerais de Moçambique Limitada,27788,30 de Agosto de 2006,"Minas Minerais de Moçambique, Limitada",Carlos Rohrmann,,
Minas Minerais de Moçambique Limitada,27788,30 de Agosto de 2006,"Minas Minerais de Moçambique, Limitada",Inder Deep Singh Khurana,,
Minas Minerais de Moçambique Limitada,27788,30 de Agosto de 2006,"Minas Minerais de Moçambique, Limitada",José Rocha Ambrósio,,
Minas Minerais de Moçambique Limitada,27788,30 de Agosto de 2006,"Minas Minerais de Moçambique, Limitada",Karl Heinrich Kuhn,,
"Minas Rio Bravo, Lda ",56384,10 de Dezembro de 2012,"Minas Rio Bravo, Limitada",Alfredo Finocchi,,
"Minas Rio Bravo, Lda ",56384,10 de Dezembro de 2012,"Minas Rio Bravo, Limitada",Jacinto Soares Veloso,,
"Minas Rio Bravo, Lda ",27814,21 de Março de 2007,"Minas Rio Bravo, Limitada",Ricardo Rego Cavalcanti,,
"Minas Rio Bravo, Lda ",56384,10 de Dezembro de 2012,"Minas Rio Bravo, Limitada",Victor Manuel Alves,,
"MINAS TROPICAIS DE MOÇAMBIQUE, LDA",46972,04 de Março de 2011,"Minas Tropicais de Moçambique, Limitada",Bo Hu,,
"MINAS TROPICAIS DE MOÇAMBIQUE, LDA",46972,04 de Março de 2011,"Minas Tropicais de Moçambique, Limitada",Hui Sun,,
"Mine Services, Lda",21596,06 de Fevereiro de 2013,"Mine Services, Limitada",Amiro Montany Valigy,,
"Mine Services, Lda",34070,06 de Fevereiro de 2013,"Mine Services, Limitada",Aurélio Costa Malenja,,
"Mine Services, Lda",21596,28 de Março de 2005,"Mine Services, Limitada",Aurélio Costa Malenjane,,
"Mine Services, Lda",34070,15 de Outubro de 2008,"Mine Services, Limitada",Harry Elfakie,,
"Mine Services, Lda",21596,06 de Fevereiro de 2013,"Mine Services, Limitada",Paulo Jorge Nhancale,,
"Mine Services, Lda",34070,15 de Outubro de 2008,"Mine Services, Limitada",Sameer Abdulrahman Howit,,
"Minerais Coal, Limitada",30903,10 de Março de 2008,"Minerais Coal, Limitada",Pedro António Lampião Cardoso,,
"Minerais Coal, Limitada",30903,10 de Março de 2008,"Minerais Coal, Limitada",Zair de Fátima José Mondlane,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Abou Diallo,,
"Minerais de Moçambique, Lda",37356,11 de Janeiro de 2008,"Minerais de Moçambique, Limitada",Alberto Joaquim Chipande,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Ba Samba,,
"Minerais de Moçambique, Lda",4811,09 de Fevereiro de 1994,"Minerais de Moçambique, Limitada",Brian Godfrey Johnson,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Chayaknon Ruksunthonthum,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Diallo Daouda,,
"Minerais de Moçambique, Lda",37356,11 de Janeiro de 2008,"Minerais de Moçambique, Limitada",Ganha Ah Kom,member,Central Committee
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Ibrahima Bâ,,
"Minerais de Moçambique, Lda",50399,07 de Novembro de 2011,"Minerais de Moçambique, Limitada",Joaquina Augusto Sefane,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Mamadou Amadou Sy,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Ossumane Abdou Tall,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Praphat Tanjaroen,,
"Minerais de Moçambique, Lda",37356,11 de Janeiro de 2008,"Minerais de Moçambique, Limitada",Raimundo Maico Diomba,,
"Minerais de Moçambique, Lda",50400,07 de Novembro de 2011,"Minerais de Moçambique, Limitada",Rass Fausto,,
"Minerais de Moçambique, Lda",50399,24 de Maio de 2010,"Minerais de Moçambique, Limitada",Supol Senavej,,
"MINERAL COMERCIAL, LDA ",59800,29 de Abril de 2013,"Mineral Comercial, Limitada",Abdul Aide Santos,,
"MINERAL COMERCIAL, LDA ",59800,29 de Abril de 2013,"Mineral Comercial, Limitada",Diallo Taurou,,
"Mineral Stream, Lda ",49393,28 de Outubro de 2011,"Mineral Stream, Limitada",Cláudio Manuel Loureiro de Nogueira,,
"Mineral Stream, Lda ",49393,28 de Outubro de 2011,"Mineral Stream, Limitada",Nkutema Namoto Alberto Chipande,,
"Mineralia de Moçambique, Lda",8124,19 de Dezembro de 1996,"Mineralia de Moçambique, Limitada",Ilídio António da Assunção Godinho,,
"Mineralia de Moçambique, Lda",8124,19 de Dezembro de 1996,"Mineralia de Moçambique, Limitada",Niheriwa Maseliha,,
"Mineralia, Limitada",22146,13 de Maio de 2005,"Minerália, Limitada",Estêvão Inácio Sumburane,,
"Mineralia, Limitada",22146,13 de Maio de 2005,"Minerália, Limitada",Fernando Duvane,,
"Mineralia, Limitada",22146,13 de Maio de 2005,"Minerália, Limitada",Nilton César Mateus Ngoca,,
"Minerals & Mines of Manica, Lda. ",52618,10 de Maio de 2012,"Minerals & Mines of Manica, Limitada",Fatimabay Amirali Kassamali Malú,,
"Minerals & Mines of Manica, Lda. ",52618,10 de Maio de 2012,"Minerals & Mines of Manica, Limitada",José Camunga Pantie,,
"Minerals & Mines of Manica, Lda. ",52618,10 de Maio de 2012,"Minerals & Mines of Manica, Limitada",Zahid Ahmedali Bandali,,
"Mining Services, Lda",18535,08 de Agosto de 2003,"Mining Services, Limitada",Américo Soares Aleixo,,
"Mining Services, Lda",18535,08 de Agosto de 2003,"Mining Services, Limitada",Christo Erasmus Nel,,
"MINING VENTURES INTERNATIONAL, Lda",30908,10 de Março de 2008,"Mining Ventures International, Limitada",Sumit Agrawal,,
"MINING VENTURES INTERNATIONAL, Lda",30908,10 de Março de 2008,"Mining Ventures International, Limitada",Tushar Agrawal,,
"Minjova Investments, Lda",23330,30 de Setembro de 2005,"Minjova Investments, Limitada",Izak Cornelis Holtzhausen,,
"Miranda Industrial, Lda",19223,13 de Fevereiro de 2004,"Miranda Industrial, Limitada",Ana Paula Acciaiuoli Ferreira Mendes Godinho,,
"Miranda Industrial, Lda",19223,07 de Junho de 2006,"Miranda Industrial, Limitada",António Filipe da Costa Miranda,,
"Mirror Ball Investments Mozambique, Lda",45288,24 de Novembro de 2010,"Mirror Ball Investments Mozambique, Limitada",Virgílio João de Magalhães,,
MIVLAN Limitada,11114,01 de Dezembro de 2008,"Mivlan, Limitada",António Hama Thay,,
MIVLAN Limitada,11114,01 de Dezembro de 2008,"Mivlan, Limitada",Mikhail Chichtchenko,,
MIVLAN Limitada,11114,23 de Abril de 1999,"MIVLAN, Limitada",Vladimir Maltchevski,,
"MMC RESOURCES, LIMITADA (0,00%)",64403,15 de Novembro de 2013,"MMC Resources, Limitada",Lingbin Kong,,
"Mocuba Investment, Limitada ",21408,11 de Janeiro de 2005,"Mocuba Investment, Limitada",Carlos António Joaquim,,
"Mocuba Investment, Limitada ",21408,11 de Janeiro de 2005,"Mocuba Investment, Limitada",Silva Mário Dubalelane,,
"Mocuba Tantalite, Lda",17335,26 de Fevereiro de 2003,"Mocuba Tantalite, Limitada",Bonifácio Gruveta Massamba,,
"Mocuba Tantalite, Lda",17335,26 de Fevereiro de 2003,"Mocuba Tantalite, Limitada",Hussein Mohamad Ali Yahfoufi,,
"Mocubela Minas, Lda",17101,31 de Janeiro de 2003,"Mocubela Minas, Limitada",Cornélio da Cruz da Costa do Rosário,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Adelina Nhantumbo,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Alfonso Verolino,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Emma Bernardini,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Francisco Soares,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Fábio Scaramuccia,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Luigi Bianchetti,,
"Moika, Ltd",13582,11 de Julho de 2000,"Moika, Limitada",Luigi Rainero,,
"MONDIAL MOZAMBIQUE, LDA (0,00%)",63581,16 de Abril de 2013,"Mondial Mozambique, Limitada",Cristovão Rungo Mapengo,,
"MONDIAL MOZAMBIQUE, LDA (0,00%)",66014,18 de Setembro de 2013,"Mondial Mozambique, Limitada",Cristóvão Rungo Mapengo,,
"MONDIAL MOZAMBIQUE, LDA (0,00%)",63581,08 de Outubro de 2013,"Mondial Mozambique, Limitada",Mahdi Awada,,
"MONDIAL MOZAMBIQUE, LDA (0,00%)",63581,08 de Outubro de 2013,"Mondial Mozambique, Limitada",Sibel Kemerkaya,,
"MONO-PRI, LDA ",59021,22 de Fevereiro de 2006,"Mono Pri, Limitada",Abbas Kais,,
"MONO-PRI, LDA ",33510,22 de Fevereiro de 2006,"Mono Pri, Limitada",Ali Bassam Kais,,
"MONO-PRI, LDA ",59021,22 de Fevereiro de 2006,"Mono Pri, Limitada",Ali Mohamed Yahfoufi,,
"MONO-PRI, LDA ",33510,22 de Fevereiro de 2006,"Mono Pri, Limitada",Hassan Yahfoufi,,
"MONO-PRI, LDA ",33510,24 de Junho de 2008,"Mono Pri, Limitada",Hussein Mahomed Ali Yahfoufi,,
"MONO-PRI, LDA ",27031,29 de Dezembro de 2006,"Mono Pri, Limitada",Joaquim Maqueto Langa,,
"MONO-PRI, LDA ",33510,24 de Junho de 2008,"Mono Pri, Limitada",Robin Alfred Yaghi,,
"MONO-PRI, LDA ",27031,29 de Dezembro de 2006,"Mono Pri, Limitada",Sam Yhafoufi,,
"MONO-PRI, LDA ",59021,22 de Fevereiro de 2006,"Mono Pri, Limitada",Yusra  Fakih,,
"Monomotapa Mining, Lda",15717,10 de Maio de 2002,"Monomotapa Mining, Limitada",Graham Austen Arthur Biffen,,
"Monomotapa Mining, Lda",15717,10 de Maio de 2002,"Monomotapa Mining, Limitada",Lawrence John Cleminson,,
"Monomotapa Mining, Lda",15717,10 de Maio de 2002,"Monomotapa Mining, Limitada",Maurizio Ferrara,,
"Monomotapa Mining, Lda",15717,10 de Maio de 2002,"Monomotapa Mining, Limitada",Winston Wayne Jadine,,
"MORFO, Lda",46246,28 de Março de 2011,"Morfo, Limitada",Alexandre Uane António Pondeca,,
"MORFO, Lda",46246,28 de Março de 2011,"Morfo, Limitada",Francisco Bonzo,,
"MORFO, Lda",46246,28 de Março de 2011,"Morfo, Limitada",Jorge Uane António Pondeca,,
"MORFO, Lda",46246,28 de Março de 2011,"Morfo, Limitada",Orácio Pedro Chaúque,,
"Morminas,Lda ",44862,28 de Março de 2011,"Morminas, Limitada",Hermenegildo Maria Cepeda Gamito,,
"Morminas,Lda ",44862,28 de Março de 2011,"Morminas, Limitada",Ilda Maria Ventura Pedro,,
"Morminas,Lda ",44862,28 de Março de 2011,"Morminas, Limitada",Lucas Fazine Chachine,,
"Mota Mineral Moçambique, Lda ",41441,07 de Maio de 2012,"Mota Mineral Moçambique, Limitada",Alberto Manuel Gouveia dos Santos,,
"Mota Mineral Moçambique, Lda ",52930,07 de Maio de 2012,"Mota Mineral Moçambique, Limitada",Jorge Jardim Cassimo,,
Moz Partners Lda,47056,03 de Junho de 2011,"Moz Partners, Limitada",Christopher Robert Ryan,,
"MOZA COAL CORPORATION, LDA ",54540,18 de Setembro de 2012,"Moza Coal Corporation, Limitada",Celso Fernando Macondzo,,
"MOZA COAL CORPORATION, LDA ",54540,18 de Setembro de 2012,"Moza Coal Corporation, Limitada",Jossias Benjamin Chipanga,,
"MOZA COAL CORPORATION, LDA ",54540,18 de Setembro de 2012,"Moza Coal Corporation, Limitada",Paulo Jorge Nhancale,,
"Moza Construction, Lda",10981,21 de Fevereiro de 1999,"Moza Construction, Limitada",Ernesto Samussone Nhavotso,,
"Mozambique Gems, Lda",22961,08 de Dezembro de 2008,"Mozambique Gems, Limitada",Ana Graciete Esperança António Chiba,,
"Mozambique Gems, Lda",22961,08 de Dezembro de 2008,"Mozambique Gems, Limitada",Daniel Joseph Trinchillo,,
"Mozambique Gems, Lda",46858,11 de Abril de 2011,"Mozambique Gems, Limitada",Graciete Esperança António Chiba,,
"Mozambique Gems, Lda",38329,08 de Dezembro de 2008,"Mozambique Gems, Limitada",Hans Burkhard Pohl,,
"Mozambique Gems, Lda",38329,08 de Dezembro de 2008,"Mozambique Gems, Limitada",Marcus Mathias Budil,,
"Mozambique Gems, Lda",22961,25 de Agosto de 2005,"Mozambique Gems, Limitada",Marcus Matthias Budil,,
"Mozambique Gems, Lda",22961,11 de Abril de 2011,"Mozambique Gems, Limitada",Moussa Konate,,
"Mozambique Gems, Lda",22961,08 de Dezembro de 2008,"Mozambique Gems, Limitada",Saint-Clair Fonseca Júnior,,
"Mozambique Minerals,Lda ",52619,10 de Maio de 2012,"Mozambique Minerals, Limitada",Fatimabay Amirali Kassamali Malú,,
"Mozambique Minerals,Lda ",52619,10 de Maio de 2012,"Mozambique Minerals, Limitada",Sérgio José Camunga Pantie,,
"Mozambique Minerals,Lda ",52619,10 de Maio de 2012,"Mozambique Minerals, Limitada",Zahid Ahmedali Bandali,,
"Mozambique Mines, Lda. ",52617,10 de Maio de 2012,"Mozambique Mines, Limitada",Fatimabay Amirali Kassamali Malú,,
"Mozambique Mines, Lda. ",52617,10 de Maio de 2012,"Mozambique Mines, Limitada",Sérgio José Camunga Pantie,,
"Mozambique Mines, Lda. ",52617,10 de Maio de 2012,"Mozambique Mines, Limitada",Zahid Ahmedali Bandali,,
"Mozambique Trading, Limitada (0,00%)",44335,18 de Novembro de 2010,"Mozambique Trading, Limitada",Fernando Massada Andrade,,
"Mozambique Trading, Limitada (0,00%)",25269,02 de Julho de 2013,"Mozambique Trading, Limitada",Jerónimo Artur,,
"Mozambique Trading, Limitada (0,00%)",44335,18 de Novembro de 2010,"Mozambique Trading, Limitada",Kephas Mbano,,
"Mozambique Trading, Limitada (0,00%)",25269,18 de Abril de 2006,"Mozambique Trading, Limitada",Selamat Bin Amat,,
"Mozambique Trading, Limitada (0,00%)",65392,02 de Julho de 2013,"Mozambique Trading, Limitada",Selemat Bin Amat,,
"Mozambique Trading, Limitada (0,00%)",65394,02 de Julho de 2013,"Mozambique Trading, Limitada",Selemet Bim Amat,,
"Mozambique Ventures, Lda",30910,04 de Março de 2008,"Mozambique Ventures, Limitada",Sumit Agrawal,,
"Mozambique Ventures, Lda",30910,04 de Março de 2008,"Mozambique Ventures, Limitada",Tushar Agrawal,,
"MOZANG MOÇAMBIQUE, LDA",25756,05 de Julho de 2006,"Mozang Moçambique, Limitada",Akly Miloude de SantïAna Aly Dauto,,
"MOZANG MOÇAMBIQUE, LDA",25756,05 de Julho de 2006,"Mozang Moçambique, Limitada",Caprazine Joaquim Chopse Hunguana,,
"MOZANG MOÇAMBIQUE, LDA",25756,05 de Julho de 2006,"Mozang Moçambique, Limitada",Pedro José Teixeira Correia Mendes,,
"Mozequipments, Lda",8178,10 de Abril de 1997,"Mozequipments, Limitada",Fernando Leal Santana,,
"Mozequipments, Lda",8178,10 de Abril de 1997,"Mozequipments, Limitada",Luís Fernando Moreira de Sousa,,
"Mozim Minas, Lda",27143,15 de Dezembro de 2006,"Mozim Minas, Limitada",Alan John Sawyer,,
"Mozim Minas, Lda",27143,15 de Dezembro de 2006,"Mozim Minas, Limitada",João Calino Dengo Muhau,,
"Mozim Minas, Lda",27143,15 de Dezembro de 2006,"Mozim Minas, Limitada",Mark Aubrey Mathias,,
"Mozim Natural Resources, Lda ",52620,10 de Maio de 2012,"Mozim Natural Resources, Limitada",Fatimabay Amirali Kassamali Malú,,
"Mozim Natural Resources, Lda ",52620,10 de Maio de 2012,"Mozim Natural Resources, Limitada",Sérgio José Camunga Pantie,,
"Mozim Natural Resources, Lda ",52620,10 de Maio de 2012,"Mozim Natural Resources, Limitada",Zahid Ahmedali Bandali,,
"Mozouro Recursos, Limitada ",41373,19 de Abril de 2010,"Mozouro Recursos, Limitada",Castigo José Correia Langa,,
"Mozouro Recursos, Limitada ",41373,19 de Abril de 2010,"Mozouro Recursos, Limitada",Xavier Alexandre Simbine,,
"Mozruby, Lda (0,00%)",47272,29 de Julho de 2011,"Mozruby, Limitada",Amit Samgi,,
"Mozruby, Lda (0,00%)",47272,29 de Julho de 2011,"Mozruby, Limitada",Calisto Moisés Cossa,,
"Mozur, Lda",28123,07 de Janeiro de 2009,"Mozur, Limitada",Eugénio William Telfer,,
"Mozur, Lda",28123,07 de Janeiro de 2009,"Mozur, Limitada",Euridsse Sulemane Amade,,
MULEPE LDA,59860,22 de Fevereiro de 2013,"Mulepe, Limitada",Angela Diniz Buque Leão,,
MULEPE LDA,27232,12 de Janeiro de 2007,"Mulepe, Limitada",Benjamim Marcelo Buque Gonçalves,,
MULEPE LDA,27232,12 de Janeiro de 2007,"Mulepe, Limitada",Cipriano Sisínio Mutota,,
MULEPE LDA,27232,12 de Janeiro de 2007,"Mulepe, Limitada",Esculápio Luciano,,
"Mulosa Gestão e Participações, Lda",12466,05 de Julho de 2000,"Mulosa - Gestão e Participações, Limitada",Egas Moniz Maria do Carmo Rafael Mussanhane,,
"Mulosa Gestão e Participações, Lda",12466,05 de Julho de 2000,"Mulosa - Gestão e Participações, Limitada",Maria Manuela Grande Oliveira,,
"Multi Servicos, Lda",17013,01 de Março de 1995,"Multi-Serviços, Limitada",Dominique Paul Whaechter,,
"Multi Servicos, Lda",17013,01 de Março de 1995,"Multi-Serviços, Limitada",Nuro Momed Mula,,
"Mwiriti, Limitada",23186,,"Mwiriti, Limitada",Asghar Fakhraleali,,
"Mwiriti, Limitada",23186,,"Mwiriti, Limitada",Raimundo Domingos Pachinuapa,,
"MYALA RESOURCES, LDA (0,00%)",24458,14 de Dezembro de 2005,"Myala Resources, Limitada",Pedro Francisco Perreira Júnior,,
"MYALA RESOURCES, LDA (0,00%)",24458,14 de Dezembro de 2005,"Myala Resources, Limitada",Reinaldo Gonçalves Júnior,,
"MYALA RESOURCES, LDA (0,00%)",43665,22 de Junho de 2010,"Myala Resources, Limitada",Reinaldo Yanis de Sousa Gonçalves,,
"MYALA RESOURCES, LDA (0,00%)",43665,22 de Junho de 2010,"Myala Resources, Limitada",Tiffany de Sousa Gonçalves,,
"MZ DRAGAGENS, LDA",36634,03 de Junho de 2009,"MZ-Dragagens, Limitada",Ana Paula de Jesus Teixeira,,
"MZ DRAGAGENS, LDA",36634,03 de Junho de 2009,"MZ-Dragagens, Limitada",Paulo Alexandre Lucas Macedo,,
"N & N - Transportes, Limitada",34632,23 de Agosto de 2007,"N & N -Transportes, Limitada",Abdul Monace Ismail,,
"N & N - Transportes, Limitada",34632,23 de Agosto de 2007,"N & N -Transportes, Limitada",Nayra Kristal Dias Ismail,,
"N & N - Transportes, Limitada",34632,23 de Agosto de 2007,"N & N -Transportes, Limitada",Neida Denise Muralha Dias,,
"N & N - Transportes, Limitada",34632,23 de Agosto de 2007,"N & N -Transportes, Limitada",Shain Nayaf Dias Ismail,,
"Nachinanga Minas Changara, Limitada (0,00%)",36402,09 de Junho de 2009,"Nachinanga Minas Changara, Limitada",Armando Felisberto Jofrisse Chitengo,,
"Nachinanga Minas Changara, Limitada (0,00%)",36402,09 de Junho de 2009,"Nachinanga Minas Changara, Limitada",Felisberto Jofrisse Chitengo,,
"Nachinanga Minas Changara, Limitada (0,00%)",36402,09 de Junho de 2009,"Nachinanga Minas Changara, Limitada",Mabote Felisberto Jofrisse Chitengo,,
"Nachinanga Minas Changara, Limitada (0,00%)",36402,09 de Junho de 2009,"Nachinanga Minas Changara, Limitada",Rafael Notice Ventura,,
"Namaacha Mining, Limitada ",23480,19 de Outubro de 2005,"Namaacha Mining, Limitada",Eugénio dos Santos Silva Júnior,,
"Namaacha Mining, Limitada ",23480,19 de Outubro de 2005,"Namaacha Mining, Limitada",Mark Wynn,,
"Namaacha Mining, Limitada ",23480,19 de Outubro de 2005,"Namaacha Mining, Limitada",Robert Nicholas Barnett,,
"Namuno Gold,Lda ",72904,22 de Dezembro de 2014,"Namuno Gold, Limitada",Ivano Barbato,,
"Namuno Gold,Lda ",72904,22 de Dezembro de 2014,"Namuno Gold, Limitada",Virgílio Feliciano Mateus,,
"Nan Jiang Mozambique Investiment, Limitada (0,00%)",61277,20 de Junho de 2013,"Nan Jiang Mozambique Investiment, Limitada",Ralph Pietersen,,
"Nan Jiang Mozambique Investiment, Limitada (0,00%)",61277,20 de Junho de 2013,"Nan Jiang Mozambique Investiment, Limitada",Xiao Gang Wang,,
"Naro - Import & Export - Sociedade Unipessoal, Limitada ",35845,06 de Maio de 2009,"NARO - Import & Export - Sociedade Unipessoal, Limitada",Bong Chae Chi,,
"Naro - Import & Export - Sociedade Unipessoal, Limitada ",54941,27 de Setembro de 2012,"Naro-Import & Export-Sociedade Unipessoal, Limitada",Horácio Joaquim Mavie,,
"Naro - Import & Export - Sociedade Unipessoal, Limitada ",54941,27 de Setembro de 2012,"Naro-Import & Export-Sociedade Unipessoal, Limitada",Odilzhon Kadyrov,,
"Naro - Import & Export - Sociedade Unipessoal, Limitada ",54941,27 de Setembro de 2012,"Naro-Import & Export-Sociedade Unipessoal, Limitada",Samuel Adelino Chidacua,,
Nebara Minerals Lda ,71182,17 de Junho de 2014,"Nebara Minerals, Limitada",Athol Murray Emerton,,
"Nelvo International, Limitada",40370,12 de Março de 2010,"Nelvo International, Limitada",Pravin Chhaganlal Ghelani,,
"Nelvo International, Limitada",40370,12 de Março de 2010,"Nelvo International, Limitada",Ravishankar Venkataraman,,
"NEW SIGMA LAND, LIMITADA ",67477,24 de Abril de 2014,"New Sigma Land, Limitada",António José Barreiros Martins,,
"NEW SIGMA LAND, LIMITADA ",67477,24 de Abril de 2014,"New Sigma Land, Limitada",Carlos Fernando Andrade Rebelo Silva,,
"NEW SIGMA LAND, LIMITADA ",67477,24 de Abril de 2014,"New Sigma Land, Limitada",Eugénio J. Langa,,
"NHAMACHERENE COMERCIAL, LDA ",19770,20 de Abril de 2004,"Nhamacherene Comercial, Limitada",Maria Farzana Mahomed Haneef Esmail,,
"NHAMACHERENE COMERCIAL, LDA ",19770,20 de Abril de 2004,"Nhamacherene Comercial, Limitada",Sicandar Esmail,,
"Niassa Gold, S.A. ",57257,18 de Agosto de 2011,"Niassa Gold, S.A.",Gary Denham Seabrooke,,
"Niassa Gold, S.A. ",57257,18 de Agosto de 2011,"Niassa Gold, S.A.",Mark Jon Tichener,,
"Niassa Metals, S.A ",52192,23 de Abril de 2012,"Niassa Metals, S.A",Alexandre Luís Come,,
"Niassa Metals, S.A ",52192,23 de Abril de 2012,"Niassa Metals, S.A",Gary Denham Seabrooke,,
"Niassa Metals, S.A ",52192,23 de Abril de 2012,"Niassa Metals, S.A",Mark Jon Titchener,,
"Niassa Minerais, Limitada",43256,14 de Outubro de 2010,"Niassa Minerais, Limitada",Leonor da Graça Caifaz,,
"Niassa Minerais, Limitada",43256,14 de Outubro de 2010,"Niassa Minerais, Limitada",Olga Simião Langa,,
Nivnic Limitada,20227,08 de Junho de 2004,"NIVNIC, Limitada",Nico Ole Siegfried Van Rensburg,,
Nivnic Limitada,20227,08 de Junho de 2004,"NIVNIC, Limitada",Niven Poinapen,,
Nivnic Limitada,20227,08 de Junho de 2004,"NIVNIC, Limitada",Ábida José Haji,,
"NORGESTE, LIMITADA ",65473,,"Norgeste, Limitada",Ana Filipa Cruz Batata,,
"NORGESTE, LIMITADA ",65473,,"Norgeste, Limitada",Hermínio Silva Batata,,
"NORGESTE, LIMITADA ",65473,,"Norgeste, Limitada",João Pedro Cruz Batata,,
Normative Minérios Limitada,37892,29 de Maio de 2008,"Normative Minérios, Limitada",Diogo Ferreira Dias Margarido,,
Normative Minérios Limitada,37892,29 de Maio de 2008,"Normative Minérios, Limitada",Vítor Andrade Pereira,,
"NRG AFRICA, LDA ",40919,13 de Maio de 2010,"NRG África, Limitada",Jonathan Charles Wilfred De Thierry,,
"NRG AFRICA, LDA ",33614,22 de Setembro de 2008,"NRG África, Limitada",Jonathan Charles Wilfred de Thierry,,
"NRG AFRICA, LDA ",33614,13 de Maio de 2010,"NRG África, Limitada",Michael James Elliot Foster,,
"NRG AFRICA, LDA ",40919,12 de Outubro de 2012,"NRG África, Limitada",Sany Lee Weng San,,
"NRG AFRICA, LDA ",67703,09 de Maio de 2014,"NRG África, Limitada",Wencai Huo,,
"Ntuanano Energy, S.A",37840,06 de Outubro de 2009,"Ntuanano Energy, S.A.",Aida Fragoso,,
"NUNGU TRADING, LTD ",54579,21 de Setembro de 2012,"Nungu Trading, Limitada",Keny Afonso Nguenha,,
"NUNGU TRADING, LTD ",54579,21 de Setembro de 2012,"Nungu Trading, Limitada",Kgabela Lucas Mokgethi,,
"NVC Mineração, Lda",39217,14 de Dezembro de 2009,"NVC Mineração, Limitada",Naftal Vicente Chaúque,,
"NYIKY GROUP, LDA ",63043,10 de Setembro de 2013,"Nyiky Group, Limitada",Domingos Élio Mucambe,,
"NYIKY GROUP, LDA ",63043,10 de Setembro de 2013,"Nyiky Group, Limitada",Nyikiwe Muchabje Marcelino dos Santos,,
"OBB Maria, Lda",20278,22 de Julho de 2004,"Obb Maria, Limitada",Igor Bogachev,,
"OBB Maria, Lda",20278,22 de Julho de 2004,"Obb Maria, Limitada",Mikhail Muravyev,,
"OBB Maria, Lda",20278,22 de Julho de 2004,"Obb Maria, Limitada",Natalia Okonnikova,,
"OBB Maria, Lda",20278,22 de Julho de 2004,"Obb Maria, Limitada",Raul Tivissane Paulo,,
"OBB Maria, Lda",20278,22 de Julho de 2004,"Obb Maria, Limitada",Valentim Buevich,,
"ODIVELAS TRADE, LTD ",45582,09 de Março de 2011,"Odivelas Trade, Limitada",Nilton Américo Tembe,,
"ODIVELAS TRADE, LTD ",45582,09 de Março de 2011,"Odivelas Trade, Limitada",Stelio Xavier Pelembe,,
"Okanga Representações, Lda (0,00%)",46732,17 de Maio de 2011,"Okanga Representações, Limitada",Fanuel Samuel Paunde,,
"Okanga Representações, Lda (0,00%)",46732,17 de Maio de 2011,"Okanga Representações, Limitada",Júlio Alfredo Matimbe,,
Omar Luis Francisco ,64059,05 de Setembro de 2013,Omar Luís Francisco,Ian Richard Melville Wadeson,,
OMEGACORP MINERAIS LIMITADA,21818,01 de Fevereiro de 2005,"OMEGACORP Minerais, Limitada",Mathew Giles Yates,,
OMEGACORP MINERAIS LIMITADA,22578,27 de Fevereiro de 2007,"Omegacorp-Minerais, Limitada",Matthew Giles Yates,,
OMEGACORP MINERAIS LIMITADA,21818,01 de Fevereiro de 2005,"OMEGACORP Minerais, Limitada",Panagiotis Efstatiou,,
OMEGACORP MINERAIS LIMITADA,49365,06 de Outubro de 2011,"Omegacorp Minerais, Limitada",Peter John Christians,,
OMEGACORP MINERAIS LIMITADA,47767,20 de Agosto de 2010,"Omegacorp Minerais, Limitada",Robert Arthur Behets,,
"OMF, LDA ",73223,28 de Novembro de 2014,"OMF, Limitada",Fei Zheng,,
